,fipsCode,housing_cluster,econ_cluster
507,28047,0,0.0
508,28047,0,0.0
509,28047,0,0.0
510,28047,0,0.0
511,28047,0,0.0
512,28059,0,0.0
513,28059,0,0.0
514,28059,0,0.0
515,28059,0,0.0
516,28059,0,0.0
517,28109,0,0.0
518,28109,0,0.0
519,28109,0,0.0
520,28113,0,0.0
521,28113,0,0.0
522,28113,0,0.0
523,28147,0,0.0
524,28147,0,0.0
525,28147,0,0.0
526,28157,0,0.0
527,28157,0,0.0
528,28157,0,0.0
529,28157,0,0.0
530,37021,0,0.0
531,37021,0,0.0
532,37021,0,0.0
533,37087,0,0.0
534,37087,0,0.0
535,37087,0,0.0
536,37175,0,0.0
537,37175,0,0.0
538,37175,0,0.0
539,22005,0,0.0
540,22005,0,0.0
541,22005,0,0.0
542,22005,0,0.0
543,22005,0,0.0
544,22005,0,0.0
545,22007,0,0.0
546,22007,0,0.0
547,22007,0,0.0
548,22007,0,0.0
549,22007,0,0.0
550,22007,0,0.0
551,22033,0,0.0
552,22033,0,0.0
553,22033,0,0.0
554,22033,0,0.0
555,22033,0,0.0
556,22037,0,0.0
557,22037,0,0.0
558,22037,0,0.0
559,22037,0,0.0
560,22045,0,0.0
561,22045,0,0.0
562,22045,0,0.0
563,22045,0,0.0
564,22045,0,0.0
565,22045,0,0.0
566,22047,0,0.0
567,22047,0,0.0
568,22047,0,0.0
569,22047,0,0.0
570,22051,0,0.0
571,22051,0,0.0
572,22051,0,0.0
573,22051,0,0.0
574,22051,0,0.0
575,22051,0,0.0
576,22051,0,0.0
577,22051,0,0.0
578,22051,0,0.0
579,22057,0,0.0
580,22057,0,0.0
581,22057,0,0.0
582,22057,0,0.0
583,22057,0,0.0
584,22057,0,0.0
585,22057,0,0.0
586,22057,0,0.0
587,22057,0,0.0
588,22063,0,0.0
589,22063,0,0.0
590,22063,0,0.0
591,22063,0,0.0
592,22063,0,0.0
593,22063,0,0.0
594,22071,0,0.0
595,22071,0,0.0
596,22071,0,0.0
597,22071,0,0.0
598,22071,0,0.0
599,22071,0,0.0
600,22071,0,0.0
601,22071,0,0.0
602,22075,0,0.0
603,22075,0,0.0
604,22075,0,0.0
605,22075,0,0.0
606,22075,0,0.0
607,22075,0,0.0
608,22075,0,0.0
609,22075,0,0.0
610,22077,0,0.0
611,22077,0,0.0
612,22077,0,0.0
613,22077,0,0.0
614,22087,0,0.0
615,22087,0,0.0
616,22087,0,0.0
617,22087,0,0.0
618,22087,0,0.0
619,22087,0,0.0
620,22089,0,0.0
621,22089,0,0.0
622,22089,0,0.0
623,22089,0,0.0
624,22089,0,0.0
625,22089,0,0.0
626,22089,0,0.0
627,22091,0,0.0
628,22091,0,0.0
629,22091,0,0.0
630,22091,0,0.0
631,22093,0,0.0
632,22093,0,0.0
633,22093,0,0.0
634,22093,0,0.0
635,22093,0,0.0
636,22095,0,0.0
637,22095,0,0.0
638,22095,0,0.0
639,22095,0,0.0
640,22095,0,0.0
641,22099,0,0.0
642,22099,0,0.0
643,22099,0,0.0
644,22099,0,0.0
645,22099,0,0.0
646,22099,0,0.0
647,22099,0,0.0
648,22101,0,0.0
649,22101,0,0.0
650,22101,0,0.0
651,22101,0,0.0
652,22101,0,0.0
653,22101,0,0.0
654,22101,0,0.0
655,22103,0,0.0
656,22103,0,0.0
657,22103,0,0.0
658,22103,0,0.0
659,22103,0,0.0
660,22103,0,0.0
661,22103,0,0.0
662,22105,0,0.0
663,22105,0,0.0
664,22105,0,0.0
665,22105,0,0.0
666,22105,0,0.0
667,22109,0,0.0
668,22109,0,0.0
669,22109,0,0.0
670,22109,0,0.0
671,22109,0,0.0
672,22109,0,0.0
673,22109,0,0.0
674,22109,0,0.0
675,22109,0,0.0
676,22117,0,0.0
677,22117,0,0.0
678,22117,0,0.0
679,22117,0,0.0
680,22121,0,0.0
681,22121,0,0.0
682,22121,0,0.0
683,22121,0,0.0
684,22121,0,0.0
685,22125,0,0.0
686,22125,0,0.0
687,22125,0,0.0
688,22125,0,0.0
689,28039,0,0.0
690,28039,0,0.0
691,28039,0,0.0
692,28039,0,0.0
693,28041,0,0.0
694,28041,0,0.0
695,28041,0,0.0
696,28131,0,0.0
697,28131,0,0.0
698,28131,0,0.0
699,28131,0,0.0
700,01025,0,0.0
701,01025,0,0.0
702,01025,0,0.0
703,01047,0,0.0
704,01047,0,0.0
705,01091,0,0.0
706,01091,0,0.0
707,01091,0,0.0
708,01097,0,0.0
709,01097,0,0.0
710,01097,0,0.0
711,01097,0,0.0
712,01097,0,0.0
713,01105,0,0.0
714,01105,0,0.0
715,01129,0,0.0
716,01129,0,0.0
717,01129,0,0.0
718,01129,0,0.0
719,01131,0,0.0
720,01131,0,0.0
721,22001,0,0.0
722,22001,0,0.0
723,22001,0,0.0
724,22001,0,0.0
725,22001,0,0.0
726,22001,0,0.0
727,22003,0,0.0
728,22003,0,0.0
729,22003,0,0.0
730,22003,0,0.0
731,22003,0,0.0
732,22003,0,0.0
733,22011,0,0.0
734,22011,0,0.0
735,22011,0,0.0
736,22011,0,0.0
737,22011,0,0.0
738,22019,0,0.0
739,22019,0,0.0
740,22019,0,0.0
741,22019,0,0.0
742,22019,0,0.0
743,22019,0,0.0
744,22023,0,0.0
745,22023,0,0.0
746,22023,0,0.0
747,22023,0,0.0
748,22023,0,0.0
749,22023,0,0.0
750,22053,0,0.0
751,22053,0,0.0
752,22053,0,0.0
753,22053,0,0.0
754,22053,0,0.0
755,22053,0,0.0
756,22055,0,0.0
757,22055,0,0.0
758,22055,0,0.0
759,22055,0,0.0
760,22079,0,0.0
761,22079,0,0.0
762,22079,0,0.0
763,22079,0,0.0
764,22079,0,0.0
765,22097,0,0.0
766,22097,0,0.0
767,22097,0,0.0
768,22097,0,0.0
769,22113,0,0.0
770,22113,0,0.0
771,22113,0,0.0
772,22113,0,0.0
773,22113,0,0.0
774,22113,0,0.0
775,12005,0,0.0
776,12005,0,0.0
777,12005,0,0.0
778,12005,0,0.0
779,12033,0,0.0
780,12033,0,0.0
781,12033,0,0.0
782,12091,0,0.0
783,12091,0,0.0
784,12091,0,0.0
785,12113,0,0.0
786,12113,0,0.0
787,12113,0,0.0
788,12131,0,0.0
789,12131,0,0.0
790,12131,0,0.0
791,01003,0,0.0
792,01003,0,0.0
793,01003,0,0.0
794,01003,0,0.0
795,01053,0,0.0
796,01053,0,0.0
797,01053,0,0.0
798,22017,0,0.0
799,22043,0,0.0
800,22043,0,0.0
801,22049,0,0.0
802,22049,0,0.0
803,22059,0,0.0
804,22059,0,0.0
805,22061,0,0.0
806,22067,0,0.0
807,22067,0,0.0
808,22067,0,0.0
809,22069,0,0.0
810,22073,0,0.0
811,22073,0,0.0
812,22085,0,0.0
813,22085,0,0.0
814,22085,0,0.0
815,22085,0,0.0
816,22085,0,0.0
817,22111,0,0.0
818,22111,0,0.0
819,22115,0,0.0
820,22115,0,0.0
821,22115,0,0.0
822,22115,0,0.0
823,22127,0,0.0
824,22127,0,0.0
825,13007,0,
826,13037,0,0.0
827,13061,0,
828,13081,0,0.0
829,13087,0,0.0
830,13095,0,0.0
831,13099,0,0.0
832,13099,0,0.0
833,13131,0,0.0
834,13175,0,0.0
835,13175,0,0.0
836,13177,0,0.0
837,13201,0,0.0
838,13201,0,0.0
839,13205,0,0.0
840,13243,0,1.0
841,13253,0,0.0
842,13261,0,0.0
843,13273,0,0.0
844,13275,0,0.0
845,13275,0,0.0
846,13277,0,0.0
847,13277,0,0.0
848,13287,0,0.0
849,13321,0,0.0
850,12013,0,0.0
851,12013,0,0.0
852,12037,0,0.0
853,12037,0,0.0
854,12037,0,0.0
855,12037,0,0.0
856,12039,0,0.0
857,12039,0,0.0
858,12045,0,0.0
859,12045,0,0.0
860,12045,0,0.0
861,12045,0,0.0
862,12059,0,0.0
863,12059,0,0.0
864,12063,0,0.0
865,12063,0,0.0
866,12073,0,0.0
867,12073,0,0.0
868,12073,0,0.0
869,12073,0,0.0
870,12077,0,0.0
871,12077,0,0.0
872,12123,0,0.0
873,12123,0,0.0
874,12123,0,0.0
875,12123,0,0.0
876,12123,0,0.0
877,12123,0,0.0
878,12123,0,0.0
879,12129,0,0.0
880,12129,0,0.0
881,12129,0,0.0
882,12129,0,0.0
883,12129,0,0.0
884,12133,0,0.0
885,12133,0,0.0
886,45025,0,0.0
887,45025,0,0.0
888,45025,0,0.0
889,45031,0,0.0
890,45031,0,0.0
891,45031,0,0.0
892,45033,0,0.0
893,45033,0,0.0
894,45033,0,0.0
895,45041,0,0.0
896,45041,0,0.0
897,45041,0,0.0
898,45067,0,0.0
899,45067,0,0.0
900,45067,0,0.0
901,45069,0,0.0
902,45069,0,0.0
903,45069,0,0.0
904,37063,0,0.0
905,37063,0,0.0
906,37007,0,0.0
907,37007,0,0.0
908,37013,0,0.0
909,37013,0,0.0
910,37013,0,0.0
911,37013,0,0.0
912,37017,0,0.0
913,37017,0,0.0
914,37017,0,0.0
915,37017,0,0.0
916,37017,0,0.0
917,37019,0,0.0
918,37019,0,0.0
919,37019,0,0.0
920,37019,0,0.0
921,37031,0,0.0
922,37031,0,0.0
923,37031,0,0.0
924,37031,0,0.0
925,37037,0,0.0
926,37037,0,0.0
927,37047,0,0.0
928,37047,0,0.0
929,37047,0,0.0
930,37047,0,0.0
931,37047,0,0.0
932,37049,0,0.0
933,37049,0,0.0
934,37049,0,0.0
935,37049,0,0.0
936,37051,0,0.0
937,37051,0,0.0
938,37051,0,0.0
939,37051,0,0.0
940,37061,0,0.0
941,37061,0,0.0
942,37061,0,0.0
943,37061,0,0.0
944,37079,0,0.0
945,37079,0,0.0
946,37079,0,0.0
947,37079,0,0.0
948,37081,0,0.0
949,37081,0,0.0
950,37085,0,0.0
951,37085,0,0.0
952,37085,0,0.0
953,37093,0,0.0
954,37093,0,0.0
955,37093,0,0.0
956,37095,0,
957,37095,0,
958,37095,0,
959,37095,0,
960,37101,0,0.0
961,37101,0,0.0
962,37101,0,0.0
963,37101,0,0.0
964,37103,0,0.0
965,37103,0,0.0
966,37103,0,0.0
967,37103,0,0.0
968,37105,0,0.0
969,37105,0,0.0
970,37107,0,0.0
971,37107,0,0.0
972,37107,0,0.0
973,37107,0,0.0
974,37125,0,0.0
975,37125,0,0.0
976,37129,0,0.0
977,37129,0,0.0
978,37129,0,0.0
979,37133,0,0.0
980,37133,0,0.0
981,37133,0,0.0
982,37133,0,0.0
983,37135,0,0.0
984,37137,0,0.0
985,37137,0,0.0
986,37137,0,0.0
987,37141,0,0.0
988,37141,0,0.0
989,37141,0,0.0
990,37141,0,0.0
991,37147,0,0.0
992,37147,0,0.0
993,37147,0,0.0
994,37147,0,0.0
995,37153,0,0.0
996,37153,0,0.0
997,37155,0,0.0
998,37155,0,0.0
999,37155,0,0.0
1000,37155,0,0.0
1001,37163,0,0.0
1002,37163,0,0.0
1003,37163,0,0.0
1004,37163,0,0.0
1005,37165,0,0.0
1006,37165,0,0.0
1007,37165,0,0.0
1008,37179,0,0.0
1009,37179,0,0.0
1010,37191,0,0.0
1011,37191,0,0.0
1012,37191,0,0.0
1013,37191,0,0.0
1014,37195,0,0.0
1015,37195,0,0.0
1016,37195,0,0.0
1017,37195,0,0.0
1018,13039,0,0.0
1019,13039,0,0.0
1020,13049,0,0.0
1021,13049,0,0.0
1022,13051,0,0.0
1023,13051,0,0.0
1024,13051,0,0.0
1025,13069,0,0.0
1026,13069,0,0.0
1027,13127,0,0.0
1028,13127,0,0.0
1029,13127,0,0.0
1030,13127,0,0.0
1031,13179,0,0.0
1032,13179,0,0.0
1033,13179,0,0.0
1034,13191,0,0.0
1035,13191,0,0.0
1036,13191,0,0.0
1037,12001,0,0.0
1038,12001,0,0.0
1039,12001,0,0.0
1040,12001,0,0.0
1041,12003,0,0.0
1042,12003,0,0.0
1043,12003,0,0.0
1044,12003,0,0.0
1045,12007,0,0.0
1046,12007,0,0.0
1047,12007,0,0.0
1048,12007,0,0.0
1049,12011,1,0.0
1050,12011,1,0.0
1051,12011,1,0.0
1052,12017,0,0.0
1053,12017,0,0.0
1054,12017,0,0.0
1055,12017,0,0.0
1056,12017,0,0.0
1057,12017,0,0.0
1058,12017,0,0.0
1059,12017,0,0.0
1060,12019,0,0.0
1061,12019,0,0.0
1062,12019,0,0.0
1063,12019,0,0.0
1064,12019,0,0.0
1065,12023,0,0.0
1066,12023,0,0.0
1067,12023,0,0.0
1068,12023,0,0.0
1069,12023,0,0.0
1070,12029,0,0.0
1071,12029,0,0.0
1072,12029,0,0.0
1073,12029,0,0.0
1074,12029,0,0.0
1075,12029,0,0.0
1076,12029,0,0.0
1077,12029,0,0.0
1078,12031,0,0.0
1079,12031,0,0.0
1080,12031,0,0.0
1081,12031,0,0.0
1082,12031,0,0.0
1083,12031,0,0.0
1084,12031,0,0.0
1085,12031,0,0.0
1086,12041,0,0.0
1087,12041,0,0.0
1088,12041,0,0.0
1089,12041,0,0.0
1090,12041,0,0.0
1091,12047,0,0.0
1092,12047,0,0.0
1093,12047,0,0.0
1094,12047,0,0.0
1095,12053,0,0.0
1096,12053,0,0.0
1097,12053,0,0.0
1098,12053,0,0.0
1099,12053,0,0.0
1100,12053,0,0.0
1101,12053,0,0.0
1102,12061,0,0.0
1103,12061,0,0.0
1104,12061,0,0.0
1105,12061,0,0.0
1106,12061,0,0.0
1107,12061,0,0.0
1108,12061,0,0.0
1109,12061,0,0.0
1110,12067,0,0.0
1111,12067,0,0.0
1112,12067,0,0.0
1113,12067,0,0.0
1114,12075,0,0.0
1115,12075,0,0.0
1116,12075,0,0.0
1117,12075,0,0.0
1118,12075,0,0.0
1119,12075,0,0.0
1120,12075,0,0.0
1121,12083,0,0.0
1122,12083,0,0.0
1123,12083,0,0.0
1124,12083,0,0.0
1125,12083,0,0.0
1126,12085,0,0.0
1127,12085,0,0.0
1128,12085,0,0.0
1129,12085,0,0.0
1130,12085,0,0.0
1131,12085,0,0.0
1132,12086,1,0.0
1133,12086,1,0.0
1134,12086,1,0.0
1135,12089,0,0.0
1136,12089,0,0.0
1137,12089,0,0.0
1138,12089,0,0.0
1139,12111,0,0.0
1140,12111,0,0.0
1141,12111,0,0.0
1142,12111,0,0.0
1143,12111,0,0.0
1144,12111,0,0.0
1145,12119,0,0.0
1146,12119,0,0.0
1147,12119,0,0.0
1148,12119,0,0.0
1149,12121,0,0.0
1150,12121,0,0.0
1151,12121,0,0.0
1152,12121,0,0.0
1153,12121,0,0.0
1154,12125,0,0.0
1155,12125,0,0.0
1156,12125,0,0.0
1157,12125,0,0.0
1158,48007,0,0.0
1159,48007,0,0.0
1160,48021,0,0.0
1161,48025,0,0.0
1162,48025,0,0.0
1163,48055,0,0.0
1164,48055,0,0.0
1165,48057,0,0.0
1166,48057,0,0.0
1167,48089,0,0.0
1168,48123,0,0.0
1169,48123,0,0.0
1170,48149,0,0.0
1171,48175,0,0.0
1172,48175,0,0.0
1173,48177,0,0.0
1174,48185,0,0.0
1175,48185,0,0.0
1176,48199,0,0.0
1177,48199,0,0.0
1178,48199,0,0.0
1179,48255,0,0.0
1180,48255,0,0.0
1181,48273,0,0.0
1182,48285,0,0.0
1183,48287,0,0.0
1184,48351,0,0.0
1185,48351,0,0.0
1186,48351,0,0.0
1187,48355,0,0.0
1188,48391,0,0.0
1189,48391,0,0.0
1190,48403,0,0.0
1191,48403,0,0.0
1192,48403,0,0.0
1193,48409,0,0.0
1194,48409,0,0.0
1195,48457,0,0.0
1196,48457,0,0.0
1197,48457,0,0.0
1198,48469,0,0.0
1199,48469,0,0.0
1200,51700,0,0.0
1201,51700,0,0.0
1202,51550,0,0.0
1203,51550,0,0.0
1204,51650,0,0.0
1205,51650,0,0.0
1206,51710,0,0.0
1207,51710,0,0.0
1208,51740,0,0.0
1209,51740,0,0.0
1210,51800,0,0.0
1211,51800,0,0.0
1212,51810,0,0.0
1213,51810,0,0.0
1214,45005,0,0.0
1215,45005,0,0.0
1216,45009,0,0.0
1217,45009,0,0.0
1218,45011,0,0.0
1219,45011,0,0.0
1220,45013,0,0.0
1221,45013,0,0.0
1222,45015,0,0.0
1223,45015,0,0.0
1224,45017,0,0.0
1225,45017,0,0.0
1226,45027,0,0.0
1227,45027,0,0.0
1228,45029,0,0.0
1229,45035,0,0.0
1230,45049,0,0.0
1231,45049,0,0.0
1232,45053,0,0.0
1233,45053,0,0.0
1234,45061,0,0.0
1235,45061,0,0.0
1236,45075,0,0.0
1237,45075,0,0.0
1238,45085,0,0.0
1239,45085,0,0.0
1240,45089,0,0.0
1241,45089,0,0.0
1242,37015,0,0.0
1243,37015,0,0.0
1244,37015,0,0.0
1245,37029,0,0.0
1246,37029,0,0.0
1247,37029,0,0.0
