Name,year,Max Wind,Min Pressure,fipsCode,distance_from_storm,category
IDALIA,2023,100,954,12023,50.761516945284654,2
IDALIA,2023,100,954,12029,36.55322953474763,2
IDALIA,2023,100,954,12041,46.23787842326131,2
IDALIA,2023,100,954,12047,45.723167254643556,2
IDALIA,2023,115,942,12053,105.53209786686662,3
IDALIA,2023,100,954,12067,19.885133252728618,2
IDALIA,2023,100,954,12075,66.00840003879094,2
IDALIA,2023,100,954,12121,34.16840450610534,2
IDALIA,2023,100,954,12065,41.804860596960495,2
IDALIA,2023,100,954,12079,32.83761363160993,2
IDALIA,2023,60,981,13019,48.084697412595354,TS
IDALIA,2023,100,954,13027,57.99529095904336,2
IDALIA,2023,60,981,13075,59.76561964843418,TS
IDALIA,2023,100,954,13185,60.6808512955533,2
HERMINE,2016,70,983,12057,162.4966786271038,TS
HERMINE,2016,70,983,12081,174.07609465942392,TS
HERMINE,2016,70,983,12101,148.20538134470527,TS
HERMINE,2016,70,983,12103,147.15136286950914,TS
HERMINE,2016,65,982,12073,19.756493583970183,TS
HERMINE,2016,65,982,12123,29.690663341746966,TS
HERMINE,2016,70,981,12129,15.187435568939913,TS
HERMINE,2016,70,981,12017,130.5835573425344,TS
HERMINE,2016,70,981,12029,70.25445784613034,TS
HERMINE,2016,70,983,12053,143.86986150047056,TS
HERMINE,2016,70,981,12075,99.59976876118951,TS
FIONA,2022,75,986,72001,42.40356774972916,1
FIONA,2022,75,986,72003,42.40356774972916,1
FIONA,2022,75,986,72005,42.40356774972916,1
FIONA,2022,75,986,72007,42.40356774972916,1
FIONA,2022,75,986,72009,42.40356774972916,1
FIONA,2022,75,986,72011,42.40356774972916,1
FIONA,2022,75,986,72013,42.40356774972916,1
FIONA,2022,75,986,72015,42.40356774972916,1
FIONA,2022,75,986,72017,42.40356774972916,1
FIONA,2022,75,986,72019,42.40356774972916,1
FIONA,2022,75,986,72021,42.40356774972916,1
FIONA,2022,75,986,72023,42.40356774972916,1
FIONA,2022,75,986,72025,42.40356774972916,1
FIONA,2022,75,986,72027,42.40356774972916,1
FIONA,2022,75,986,72029,42.40356774972916,1
FIONA,2022,75,986,72031,42.40356774972916,1
FIONA,2022,75,986,72033,42.40356774972916,1
FIONA,2022,75,986,72035,42.40356774972916,1
FIONA,2022,75,986,72037,42.40356774972916,1
FIONA,2022,75,986,72039,42.40356774972916,1
FIONA,2022,75,986,72041,42.40356774972916,1
FIONA,2022,75,986,72043,42.40356774972916,1
FIONA,2022,75,986,72045,42.40356774972916,1
FIONA,2022,75,986,72047,42.40356774972916,1
FIONA,2022,75,986,72049,42.40356774972916,1
FIONA,2022,75,986,72051,42.40356774972916,1
FIONA,2022,75,986,72053,42.40356774972916,1
FIONA,2022,75,986,72054,42.40356774972916,1
FIONA,2022,75,986,72055,42.40356774972916,1
FIONA,2022,75,986,72057,42.40356774972916,1
FIONA,2022,75,986,72059,42.40356774972916,1
FIONA,2022,75,986,72061,42.40356774972916,1
FIONA,2022,75,986,72063,42.40356774972916,1
FIONA,2022,75,986,72065,42.40356774972916,1
FIONA,2022,75,986,72067,42.40356774972916,1
FIONA,2022,75,986,72069,42.40356774972916,1
FIONA,2022,75,986,72071,42.40356774972916,1
FIONA,2022,75,986,72073,42.40356774972916,1
FIONA,2022,75,986,72075,42.40356774972916,1
FIONA,2022,75,986,72077,42.40356774972916,1
FIONA,2022,75,986,72079,42.40356774972916,1
FIONA,2022,75,986,72081,42.40356774972916,1
FIONA,2022,75,986,72083,42.40356774972916,1
FIONA,2022,75,986,72085,42.40356774972916,1
FIONA,2022,75,986,72087,42.40356774972916,1
FIONA,2022,75,986,72089,42.40356774972916,1
FIONA,2022,75,986,72091,42.40356774972916,1
FIONA,2022,75,986,72093,42.40356774972916,1
FIONA,2022,75,986,72095,42.40356774972916,1
FIONA,2022,75,986,72097,42.40356774972916,1
FIONA,2022,75,986,72099,42.40356774972916,1
FIONA,2022,75,986,72101,42.40356774972916,1
FIONA,2022,75,986,72103,42.40356774972916,1
FIONA,2022,75,986,72105,42.40356774972916,1
FIONA,2022,75,986,72107,42.40356774972916,1
FIONA,2022,75,986,72109,42.40356774972916,1
FIONA,2022,75,986,72111,42.40356774972916,1
FIONA,2022,75,986,72113,42.40356774972916,1
FIONA,2022,75,986,72115,42.40356774972916,1
FIONA,2022,75,986,72117,42.40356774972916,1
FIONA,2022,75,986,72119,42.40356774972916,1
FIONA,2022,75,986,72121,42.40356774972916,1
FIONA,2022,75,986,72123,42.40356774972916,1
FIONA,2022,75,986,72125,42.40356774972916,1
FIONA,2022,75,986,72127,42.40356774972916,1
FIONA,2022,75,986,72129,42.40356774972916,1
FIONA,2022,75,986,72131,42.40356774972916,1
FIONA,2022,75,986,72133,42.40356774972916,1
FIONA,2022,75,986,72135,42.40356774972916,1
FIONA,2022,75,986,72137,42.40356774972916,1
FIONA,2022,75,986,72139,42.40356774972916,1
FIONA,2022,75,986,72141,42.40356774972916,1
FIONA,2022,75,986,72143,42.40356774972916,1
FIONA,2022,75,986,72145,42.40356774972916,1
FIONA,2022,75,986,72147,42.40356774972916,1
FIONA,2022,75,986,72149,42.40356774972916,1
FIONA,2022,75,986,72151,42.40356774972916,1
FIONA,2022,75,986,72153,42.40356774972916,1
MARIA,2017,115,935,72001,15.221027305120375,3
MARIA,2017,115,935,72003,15.221027305120375,3
MARIA,2017,115,935,72005,15.221027305120375,3
MARIA,2017,115,935,72007,15.221027305120375,3
MARIA,2017,115,935,72009,15.221027305120375,3
MARIA,2017,115,935,72011,15.221027305120375,3
MARIA,2017,115,935,72013,15.221027305120375,3
MARIA,2017,115,935,72015,15.221027305120375,3
MARIA,2017,115,935,72017,15.221027305120375,3
MARIA,2017,115,935,72019,15.221027305120375,3
MARIA,2017,115,935,72021,15.221027305120375,3
MARIA,2017,115,935,72023,15.221027305120375,3
MARIA,2017,115,935,72025,15.221027305120375,3
MARIA,2017,115,935,72027,15.221027305120375,3
MARIA,2017,115,935,72029,15.221027305120375,3
MARIA,2017,115,935,72031,15.221027305120375,3
MARIA,2017,115,935,72033,15.221027305120375,3
MARIA,2017,115,935,72035,15.221027305120375,3
MARIA,2017,115,935,72037,15.221027305120375,3
MARIA,2017,115,935,72039,15.221027305120375,3
MARIA,2017,115,935,72041,15.221027305120375,3
MARIA,2017,115,935,72043,15.221027305120375,3
MARIA,2017,115,935,72045,15.221027305120375,3
MARIA,2017,115,935,72047,15.221027305120375,3
MARIA,2017,115,935,72049,15.221027305120375,3
MARIA,2017,115,935,72051,15.221027305120375,3
MARIA,2017,115,935,72053,15.221027305120375,3
MARIA,2017,115,935,72054,15.221027305120375,3
MARIA,2017,115,935,72055,15.221027305120375,3
MARIA,2017,115,935,72057,15.221027305120375,3
MARIA,2017,115,935,72059,15.221027305120375,3
MARIA,2017,115,935,72061,15.221027305120375,3
MARIA,2017,115,935,72063,15.221027305120375,3
MARIA,2017,115,935,72065,15.221027305120375,3
MARIA,2017,115,935,72067,15.221027305120375,3
MARIA,2017,115,935,72069,15.221027305120375,3
MARIA,2017,115,935,72071,15.221027305120375,3
MARIA,2017,115,935,72073,15.221027305120375,3
MARIA,2017,115,935,72075,15.221027305120375,3
MARIA,2017,115,935,72077,15.221027305120375,3
MARIA,2017,115,935,72079,15.221027305120375,3
MARIA,2017,115,935,72081,15.221027305120375,3
MARIA,2017,115,935,72083,15.221027305120375,3
MARIA,2017,115,935,72085,15.221027305120375,3
MARIA,2017,115,935,72087,15.221027305120375,3
MARIA,2017,115,935,72089,15.221027305120375,3
MARIA,2017,115,935,72091,15.221027305120375,3
MARIA,2017,115,935,72093,15.221027305120375,3
MARIA,2017,115,935,72095,15.221027305120375,3
MARIA,2017,115,935,72097,15.221027305120375,3
MARIA,2017,115,935,72099,15.221027305120375,3
MARIA,2017,115,935,72101,15.221027305120375,3
MARIA,2017,115,935,72103,15.221027305120375,3
MARIA,2017,115,935,72105,15.221027305120375,3
MARIA,2017,115,935,72107,15.221027305120375,3
MARIA,2017,115,935,72109,15.221027305120375,3
MARIA,2017,115,935,72111,15.221027305120375,3
MARIA,2017,115,935,72113,15.221027305120375,3
MARIA,2017,115,935,72115,15.221027305120375,3
MARIA,2017,115,935,72117,15.221027305120375,3
MARIA,2017,115,935,72119,15.221027305120375,3
MARIA,2017,115,935,72121,15.221027305120375,3
MARIA,2017,115,935,72123,15.221027305120375,3
MARIA,2017,115,935,72125,15.221027305120375,3
MARIA,2017,115,935,72127,15.221027305120375,3
MARIA,2017,115,935,72129,15.221027305120375,3
MARIA,2017,115,935,72131,15.221027305120375,3
MARIA,2017,115,935,72133,15.221027305120375,3
MARIA,2017,115,935,72135,15.221027305120375,3
MARIA,2017,115,935,72137,15.221027305120375,3
MARIA,2017,115,935,72139,15.221027305120375,3
MARIA,2017,115,935,72141,15.221027305120375,3
MARIA,2017,115,935,72143,15.221027305120375,3
MARIA,2017,115,935,72145,15.221027305120375,3
MARIA,2017,115,935,72147,15.221027305120375,3
MARIA,2017,115,935,72149,15.221027305120375,3
MARIA,2017,115,935,72151,15.221027305120375,3
MARIA,2017,115,935,72153,15.221027305120375,3
IRENE,2011,65,990,72001,34.89579594479956,TS
IRENE,2011,65,990,72007,34.89579594479956,TS
IRENE,2011,65,990,72015,34.89579594479956,TS
IRENE,2011,65,990,72025,34.89579594479956,TS
IRENE,2011,65,990,72029,34.89579594479956,TS
IRENE,2011,65,990,72031,34.89579594479956,TS
IRENE,2011,65,990,72035,34.89579594479956,TS
IRENE,2011,65,990,72039,34.89579594479956,TS
IRENE,2011,65,990,72041,34.89579594479956,TS
IRENE,2011,65,990,72043,34.89579594479956,TS
IRENE,2011,65,990,72045,34.89579594479956,TS
IRENE,2011,65,990,72053,34.89579594479956,TS
IRENE,2011,65,990,72061,34.89579594479956,TS
IRENE,2011,65,990,72063,34.89579594479956,TS
IRENE,2011,65,990,72069,34.89579594479956,TS
IRENE,2011,65,990,72073,34.89579594479956,TS
IRENE,2011,65,990,72077,34.89579594479956,TS
IRENE,2011,65,990,72085,34.89579594479956,TS
IRENE,2011,65,990,72087,34.89579594479956,TS
IRENE,2011,65,990,72089,34.89579594479956,TS
IRENE,2011,65,990,72103,34.89579594479956,TS
IRENE,2011,65,990,72105,34.89579594479956,TS
IRENE,2011,65,990,72107,34.89579594479956,TS
IRENE,2011,65,990,72109,34.89579594479956,TS
IRENE,2011,65,990,72113,34.89579594479956,TS
IRENE,2011,65,990,72119,34.89579594479956,TS
IRENE,2011,65,990,72127,34.89579594479956,TS
IRENE,2011,65,990,72129,34.89579594479956,TS
IRENE,2011,65,990,72139,34.89579594479956,TS
IRENE,2011,65,990,72145,34.89579594479956,TS
IRENE,2011,65,990,72147,34.89579594479956,TS
IRENE,2011,65,990,72149,34.89579594479956,TS
IRENE,2011,65,950,37013,37.333232612476515,TS
IRENE,2011,75,952,37017,116.55565392185295,1
IRENE,2011,75,952,37019,92.80331669563797,1
IRENE,2011,75,952,37031,12.81162189298707,1
IRENE,2011,75,952,37047,123.67209167359582,1
IRENE,2011,75,952,37049,35.72470376322143,1
IRENE,2011,75,952,37061,77.80770444987542,1
IRENE,2011,65,950,37079,77.01293609443469,TS
IRENE,2011,65,950,37095,7.184228609347817,TS
IRENE,2011,75,952,37101,119.21957593571,1
IRENE,2011,75,952,37103,48.53165869770947,1
IRENE,2011,75,952,37107,70.24955564564195,1
IRENE,2011,75,952,37129,80.42104605729057,1
IRENE,2011,75,952,37133,45.89507485050625,1
IRENE,2011,75,952,37137,29.58828514714265,1
IRENE,2011,75,952,37141,70.85893440492464,1
IRENE,2011,65,950,37147,61.27489616053408,TS
IRENE,2011,75,952,37163,104.7303243485105,1
IRENE,2011,75,952,37191,91.28478142779201,1
IRENE,2011,65,950,37195,93.30623746155061,TS
IRENE,2011,65,950,37015,54.71866362923625,TS
IRENE,2011,65,951,37029,35.874767889466284,TS
IRENE,2011,65,950,37041,46.3271339539376,TS
IRENE,2011,65,951,37053,27.00708293635276,TS
IRENE,2011,65,950,37055,45.50830979624206,TS
IRENE,2011,65,950,37065,81.15053298212791,TS
IRENE,2011,65,951,37073,58.30365574668996,TS
IRENE,2011,65,950,37083,97.28195981201678,TS
IRENE,2011,65,950,37091,71.01816318364442,TS
IRENE,2011,65,950,37117,50.30465473592157,TS
IRENE,2011,65,950,37127,96.43751618579847,TS
IRENE,2011,65,950,37131,91.43913886601023,TS
IRENE,2011,65,951,37139,41.37464655785061,TS
IRENE,2011,65,950,37143,47.42875414810548,TS
IRENE,2011,65,950,37177,27.444384150004584,TS
IRENE,2011,65,950,37187,31.913460782121877,TS
IRENE,2011,65,950,37181,131.17227344896975,TS
IRENE,2011,65,950,37185,120.50598241171203,TS
ISAIAS,2020,55,995,72003,1000.0,TS
ISAIAS,2020,55,995,72067,1000.0,TS
ISAIAS,2020,55,995,72097,1000.0,TS
ISAIAS,2020,55,995,72117,1000.0,TS
IDA,2021,40,992,28005,22.237999053231764,TS
IDA,2021,105,944,28045,78.83872354510827,2
IDA,2021,105,944,28047,99.03496959148822,2
IDA,2021,105,944,28059,121.50631965703943,2
IDA,2021,65,978,28109,69.66143877181104,TS
IDA,2021,40,992,28113,33.619271298369696,TS
IDA,2021,40,992,28147,51.869811946289786,TS
IDA,2021,40,992,28157,33.02720487342999,TS
IDA,2021,65,978,22005,25.11687027496751,TS
IDA,2021,105,944,22007,27.99240102720004,2
IDA,2021,65,978,22033,20.31758065453291,TS
IDA,2021,65,978,22037,23.020425850485047,TS
IDA,2021,105,944,22045,72.850360563462,2
IDA,2021,65,978,22047,34.32892085553729,TS
IDA,2021,105,944,22051,27.047530761524435,2
IDA,2021,105,944,22057,14.589014575759851,2
IDA,2021,65,978,22063,8.500494708321842,TS
IDA,2021,105,944,22071,33.23043754619841,2
IDA,2021,105,944,22075,43.53331700129013,2
IDA,2021,65,978,22077,41.62337851473419,TS
IDA,2021,105,944,22087,39.82448500092187,2
IDA,2021,105,944,22089,13.684030069015586,2
IDA,2021,65,978,22091,14.336660882934813,TS
IDA,2021,105,944,22093,11.680179713931585,2
IDA,2021,105,944,22095,13.000374786147452,2
IDA,2021,65,978,22099,66.943140449062,TS
IDA,2021,105,944,22101,45.76683284490865,2
IDA,2021,105,944,22103,50.83951064872173,2
IDA,2021,65,978,22105,21.091225642380003,TS
IDA,2021,105,944,22109,22.24253476648318,2
IDA,2021,65,978,22117,50.16135751399409,TS
IDA,2021,65,978,22121,30.01278003887124,TS
IDA,2021,65,978,22125,43.08660404586102,TS
ISAAC,2012,55,982,28005,57.68775200790946,TS
ISAAC,2012,65,968,28045,94.2062441777767,TS
ISAAC,2012,70,965,28047,105.92838085079681,TS
ISAAC,2012,70,967,28059,115.06575545557702,TS
ISAAC,2012,55,977,28109,95.28392509896932,TS
ISAAC,2012,55,982,28113,76.28992538755266,TS
ISAAC,2012,55,982,28147,90.19450693126868,TS
ISAAC,2012,55,982,28157,39.09510278821878,TS
ISAAC,2012,55,977,22005,14.550044846565083,TS
ISAAC,2012,55,977,22007,12.46721955003747,TS
ISAAC,2012,55,977,22033,24.817952325344212,TS
ISAAC,2012,55,982,22037,28.714659400889666,TS
ISAAC,2012,55,977,22047,14.184777181708457,TS
ISAAC,2012,60,973,22051,42.42643067024375,TS
ISAAC,2012,60,973,22057,10.00746480352682,TS
ISAAC,2012,55,977,22063,30.489555262589768,TS
ISAAC,2012,65,968,22071,47.911596640854604,TS
ISAAC,2012,70,966,22075,40.3940329330471,TS
ISAAC,2012,55,982,22077,4.476002428875493,TS
ISAAC,2012,65,968,22087,49.81531718181273,TS
ISAAC,2012,60,973,22089,30.28561408064967,TS
ISAAC,2012,55,982,22091,49.704119317922455,TS
ISAAC,2012,60,973,22093,22.424653840307034,TS
ISAAC,2012,60,973,22095,30.94613410291309,TS
ISAAC,2012,55,982,22099,32.426317114468645,TS
ISAAC,2012,55,977,22101,28.762490358613185,TS
ISAAC,2012,60,973,22103,69.00599616399649,TS
ISAAC,2012,55,977,22105,50.21872052069268,TS
ISAAC,2012,60,973,22109,8.430313937882664,TS
ISAAC,2012,55,977,22117,82.89353293594793,TS
ISAAC,2012,55,982,22121,17.895947753847338,TS
ISAAC,2012,55,982,22125,20.15508446472109,TS
ISAAC,2012,70,967,28039,144.01663977775382,TS
ISAAC,2012,60,973,28131,125.34475857901586,TS
ISAAC,2012,45,987,22003,67.91190517219002,TS
ISAAC,2012,35,993,22067,55.926002950107794,TD
ISAAC,2012,45,987,28001,36.41526445710282,TS
ISAAC,2012,55,982,28023,192.389159638914,TS
ISAAC,2012,45,987,28029,98.5911762262978,TS
ISAAC,2012,55,977,28035,136.28294242907944,TS
ISAAC,2012,45,987,28037,62.20402383485742,TS
ISAAC,2012,45,987,28049,118.87478774573918,TS
ISAAC,2012,45,987,28063,57.3278546074985,TS
ISAAC,2012,55,982,28067,156.57175608468094,TS
ISAAC,2012,55,977,28073,127.69960606563669,TS
ISAAC,2012,45,987,28085,86.91096534535285,TS
ISAAC,2012,55,982,28091,108.67475148416139,TS
ISAAC,2012,35,993,28149,92.46868645396364,TD
KATRINA,2005,80,948,28005,71.80724008840131,1
KATRINA,2005,105,928,28045,17.012510413557056,2
KATRINA,2005,105,928,28047,35.87620240206975,2
KATRINA,2005,105,928,28059,58.134256208963095,2
KATRINA,2005,105,928,28109,30.42052244363949,2
KATRINA,2005,80,948,28113,50.14691274006289,1
KATRINA,2005,80,948,28147,31.19101272643325,1
KATRINA,2005,80,948,28157,97.53129825054562,1
KATRINA,2005,105,928,22005,79.8872287052194,2
KATRINA,2005,105,928,22007,89.89903091364219,2
KATRINA,2005,105,928,22033,91.41021333982701,2
KATRINA,2005,80,948,22037,90.5643512846649,1
KATRINA,2005,105,928,22045,133.10164296455932,2
KATRINA,2005,105,928,22047,97.73521880802845,2
KATRINA,2005,105,928,22051,37.43425226810234,2
KATRINA,2005,110,923,22057,63.60441566090764,2
KATRINA,2005,105,928,22063,76.77540008035938,2
KATRINA,2005,105,928,22071,31.220443685165158,2
KATRINA,2005,110,923,22075,23.983633928711654,2
KATRINA,2005,80,948,22077,116.49777227798701,1
KATRINA,2005,105,928,22087,27.43384105871255,2
KATRINA,2005,105,928,22089,49.876751241658695,2
KATRINA,2005,80,948,22091,68.4251235562463,1
KATRINA,2005,105,928,22093,69.17825995376148,2
KATRINA,2005,105,928,22095,55.26097338739456,2
KATRINA,2005,105,928,22099,133.8617663426748,2
KATRINA,2005,110,923,22101,105.9311991940543,2
KATRINA,2005,105,928,22103,25.172437164255857,2
KATRINA,2005,105,928,22105,56.47715497621366,2
KATRINA,2005,110,923,22109,68.11358634049972,2
KATRINA,2005,80,948,22117,29.955585356334765,1
KATRINA,2005,105,928,22121,100.92236790629364,2
KATRINA,2005,80,948,22125,110.31894756375921,1
KATRINA,2005,80,948,28039,61.98067111557709,1
KATRINA,2005,80,948,28041,57.88278419262787,1
KATRINA,2005,80,948,28131,34.18391868855107,1
KATRINA,2005,50,961,1025,98.26000284576376,TS
KATRINA,2005,50,961,1091,77.7862019418233,TS
KATRINA,2005,80,948,1097,89.36678200381053,1
KATRINA,2005,80,948,1129,85.89968607308721,1
KATRINA,2005,105,928,22001,164.6238807208517,2
KATRINA,2005,105,928,22019,218.8245342377214,2
KATRINA,2005,105,928,22023,216.95015992907096,2
KATRINA,2005,105,928,22053,188.226236466367,2
KATRINA,2005,105,928,22055,146.123267615603,2
KATRINA,2005,80,948,22079,169.58741900253253,1
KATRINA,2005,105,928,22113,154.05814355760802,2
KATRINA,2005,105,928,1003,112.24756802959435,2
KATRINA,2005,80,948,22049,196.92548118804993,1
KATRINA,2005,80,948,22085,236.71885304397324,1
KATRINA,2005,80,948,28001,108.20538260494207,1
KATRINA,2005,50,961,28023,42.56555002396206,TS
KATRINA,2005,80,948,28029,71.41809145893181,1
KATRINA,2005,80,948,28035,23.437613956836465,1
KATRINA,2005,80,948,28037,79.20036637203108,1
KATRINA,2005,50,961,28049,70.6069217617854,TS
KATRINA,2005,80,948,28063,95.9526158590332,1
KATRINA,2005,80,948,28067,46.70411879573198,1
KATRINA,2005,80,948,28073,15.278926890071245,1
KATRINA,2005,80,948,28085,59.432991046084695,1
KATRINA,2005,80,948,28091,16.95294360203794,1
KATRINA,2005,50,961,28149,103.6177111170699,TS
KATRINA,2005,80,948,22029,119.97182532041151,1
KATRINA,2005,80,948,22039,166.46614042615596,1
KATRINA,2005,80,948,22041,143.0829446780796,1
KATRINA,2005,80,948,22107,116.47727854772155,1
KATRINA,2005,40,978,1075,36.62665199181575,TS
KATRINA,2005,50,961,1023,63.40790215290308,TS
KATRINA,2005,50,961,1063,70.34607229132445,TS
KATRINA,2005,50,961,1065,86.69974377614136,TS
KATRINA,2005,40,978,1107,63.83269858167572,TS
KATRINA,2005,50,961,1119,50.74030089172698,TS
KATRINA,2005,40,978,1125,87.21859477309755,TS
KATRINA,2005,50,961,28015,76.08319402999417,TS
KATRINA,2005,50,961,28055,113.49248067218939,TS
KATRINA,2005,40,978,28057,17.21974222055537,TS
KATRINA,2005,40,978,28071,55.988353815985704,TS
KATRINA,2005,50,961,28097,70.4136611805435,TS
KATRINA,2005,50,961,28007,42.871116966958255,TS
KATRINA,2005,50,961,28019,51.53445585658278,TS
KATRINA,2005,80,948,28021,98.16962461953501,1
KATRINA,2005,80,948,28031,36.968187779389496,1
KATRINA,2005,50,961,28051,63.69382578268076,TS
KATRINA,2005,50,961,28053,91.20201925335094,TS
KATRINA,2005,50,961,28061,44.1020317099525,TS
KATRINA,2005,80,948,28065,35.158678128316105,1
KATRINA,2005,50,961,28069,27.32592658149498,TS
KATRINA,2005,50,961,28075,27.43561444509928,TS
KATRINA,2005,80,948,28077,43.46378746042471,1
KATRINA,2005,50,961,28079,25.66365588675054,TS
KATRINA,2005,40,978,28087,41.75312268370829,TS
KATRINA,2005,50,961,28089,58.969373068351956,TS
KATRINA,2005,50,961,28099,10.747071295556143,TS
KATRINA,2005,50,961,28101,12.844284858597618,TS
KATRINA,2005,50,961,28103,48.70975821321113,TS
KATRINA,2005,40,978,28105,46.745283064479324,TS
KATRINA,2005,80,948,28111,37.67082935812015,1
KATRINA,2005,50,961,28121,58.637258865517126,TS
KATRINA,2005,50,961,28123,28.566971478323193,TS
KATRINA,2005,80,948,28127,58.204157893198264,1
KATRINA,2005,50,961,28129,49.44095993096412,TS
KATRINA,2005,80,948,28153,67.15018089944752,1
KATRINA,2005,50,961,28159,33.58961770435589,TS
KATRINA,2005,50,961,28163,76.34546386562204,TS
KATRINA,2005,80,948,22013,223.12042191363906,1
KATRINA,2005,80,948,22021,162.21061281968753,1
KATRINA,2005,80,948,22119,245.77166346659465,1
ZETA,2020,85,973,28045,32.11058257012808,1
ZETA,2020,85,973,28047,52.51289220129797,1
ZETA,2020,85,973,28059,75.47590354384828,1
ZETA,2020,85,973,22051,23.129966191375296,1
ZETA,2020,100,970,22057,33.82942837197368,2
ZETA,2020,85,973,22071,17.958468147992072,1
ZETA,2020,85,973,22075,32.65859288000661,1
ZETA,2020,85,973,22087,18.690450239382667,1
ZETA,2020,100,970,22109,28.324384508687725,2
ZETA,2020,85,973,28039,90.62769505444278,1
ZETA,2020,85,973,28041,102.09148373000241,1
ZETA,2020,85,973,28131,61.82620345358493,1
ZETA,2020,60,986,1025,79.12472317412185,TS
ZETA,2020,60,986,1047,38.078870774462665,TS
ZETA,2020,60,986,1091,36.16565837381467,TS
ZETA,2020,85,973,1097,108.2119252272321,1
ZETA,2020,60,986,1105,16.654009687175172,TS
ZETA,2020,60,986,1129,103.8605158528917,TS
ZETA,2020,60,986,1131,55.08375689435743,TS
GUSTAV,2008,90,954,28045,112.50615063281586,1
GUSTAV,2008,90,954,28047,129.93736575379987,1
GUSTAV,2008,60,971,28157,69.10339387343642,TS
GUSTAV,2008,85,958,22005,41.94615177495211,1
GUSTAV,2008,85,958,22007,21.737033811586233,1
GUSTAV,2008,85,958,22033,48.89906502278176,1
GUSTAV,2008,60,971,22037,72.4255857806883,TS
GUSTAV,2008,85,958,22045,27.989534051130065,1
GUSTAV,2008,85,958,22047,33.97144292346211,1
GUSTAV,2008,90,954,22051,61.0427931671,1
GUSTAV,2008,90,954,22057,34.001303903361276,1
GUSTAV,2008,85,958,22063,57.62765056845298,1
GUSTAV,2008,90,954,22071,66.12255423659437,1
GUSTAV,2008,90,954,22075,60.14832374256133,1
GUSTAV,2008,60,971,22077,48.008171073735085,TS
GUSTAV,2008,90,954,22087,68.12867588520415,1
GUSTAV,2008,90,954,22089,54.45792290061312,1
GUSTAV,2008,85,958,22091,80.0164775233075,1
GUSTAV,2008,85,958,22093,42.61522941676695,1
GUSTAV,2008,85,958,22095,56.52065512941565,1
GUSTAV,2008,85,958,22099,39.610395646919045,1
GUSTAV,2008,85,958,22101,5.626062390660509,1
GUSTAV,2008,90,954,22103,93.00724820392522,1
GUSTAV,2008,85,958,22105,77.37743338544982,1
GUSTAV,2008,90,954,22109,27.335635221036807,1
GUSTAV,2008,85,958,22117,109.93766222688078,1
GUSTAV,2008,85,958,22121,44.582441032850646,1
GUSTAV,2008,60,971,22125,52.615543688364625,TS
GUSTAV,2008,60,971,22001,28.984311348794748,TS
GUSTAV,2008,60,971,22003,28.627291155201235,TS
GUSTAV,2008,40,981,22011,47.84285605860739,TS
GUSTAV,2008,60,971,22019,65.85353344446908,TS
GUSTAV,2008,60,971,22023,74.7050741691798,TS
GUSTAV,2008,60,971,22053,41.333535856452336,TS
GUSTAV,2008,60,971,22055,37.84232123340101,TS
GUSTAV,2008,40,981,22079,38.91241989167997,TS
GUSTAV,2008,60,971,22097,17.19654945948143,TS
GUSTAV,2008,85,958,22113,47.723978149148394,1
GUSTAV,2008,40,981,22043,34.374275685566325,TS
GUSTAV,2008,40,981,22059,59.30719345014204,TS
GUSTAV,2008,30,989,22067,105.36631435714214,TD
GUSTAV,2008,30,989,22073,85.04292801227503,TD
GUSTAV,2008,40,981,22085,30.043103730263795,TS
GUSTAV,2008,30,989,22111,79.96752524317371,TD
GUSTAV,2008,40,981,22115,22.773968272764336,TS
GUSTAV,2008,40,981,22127,44.215177879232165,TS
GUSTAV,2008,60,971,28001,80.84870495774913,TS
GUSTAV,2008,20,995,28151,167.63363609367374,TD
GUSTAV,2008,60,971,22009,28.223070705799845,TS
GUSTAV,2008,60,971,22025,74.2062074946232,TS
GUSTAV,2008,60,971,22029,75.97456653512752,TS
GUSTAV,2008,30,989,22035,142.78570862154407,TD
GUSTAV,2008,60,971,22039,3.726135276847221,TS
GUSTAV,2008,40,981,22041,97.39403624769751,TS
GUSTAV,2008,40,981,22065,131.24442333968048,TS
GUSTAV,2008,30,989,22083,106.88177953435267,TD
GUSTAV,2008,60,971,22107,105.10445653938014,TS
GUSTAV,2008,30,989,22123,131.02776058462814,TD
FRANCINE,2024,45,988,22005,41.47782069732722,TS
FRANCINE,2024,70,980,22007,24.281152530559353,TS
FRANCINE,2024,45,988,22051,39.18306530034528,TS
FRANCINE,2024,70,980,22057,17.171761966135087,TS
FRANCINE,2024,45,988,22089,38.9615497809654,TS
FRANCINE,2024,70,980,22093,30.60335703277075,TS
FRANCINE,2024,45,988,22095,32.060377418432665,TS
FRANCINE,2024,70,980,22101,28.06622970247609,TS
FRANCINE,2024,70,980,22109,10.49815054531783,TS
DELTA,2020,75,971,22045,65.74487840347923,1
DELTA,2020,75,971,22099,64.24130924242336,1
DELTA,2020,75,971,22001,35.152698217261495,1
DELTA,2020,75,971,22003,39.88017095689779,1
DELTA,2020,75,971,22011,48.647727026222654,1
DELTA,2020,75,971,22019,23.081337766748,1
DELTA,2020,85,970,22023,12.705228463041733,1
DELTA,2020,75,971,22053,13.382508227683248,1
DELTA,2020,75,971,22055,51.79398240246716,1
DELTA,2020,50,985,22079,17.009027998515045,TS
